河源市,990.414009941883
泉州市,731.259591056591
泰安市,614.11800051124
泰州市,143.8062927193
泸州市,1481.27944865877
洛阳市,868.596289226278
济南市,680.818025063975
济宁市,574.80253935778
海东地区,1776.67992185377
海北藏族自治州,1990.98469839981
海南藏族自治州,1953.14168700932
海口市,1640.14663098576
海西蒙古族藏族自治州直辖,2468.49002867939
淄博市,629.4867637731
淮北市,450.205122918227
淮南市,399.937505127543
淮安市,271.098905649193
深圳市,1172.97104898553
清远市,1096.86632400316
温州市,396.387231925888
渭南市,1081.34665930613
湖州市,102.920060411208
湘潭市,878.540299503813
湘西土家族苗族自治州,1093.90160227156
湛江市,1558.12072167795
滁州市,273.35987254174
滨州市,732.271273288913
漯河市,682.301260128218
漳州市,846.070218824414
潍坊市,594.055901292982
潜江市,763.123778568176
潮州市,927.732168504495
澄迈县,1679.25424143581
濮阳市,700.58805976086
烟台市,664.78574421985
焦作市,832.663053047733
牡丹江市,1676.97715171088
玉林市,1437.30618213496
玉树藏族自治州,2482.24522544819
玉溪市,1984.60641910918
珠海市,1246.50867124268
琼中黎族苗族自治县,1750.33717613708
琼海市,1699.27635744843
甘南藏族自治州,1701.71232203775
甘孜藏族自治州,1964.98293081313
白城市,1567.99561431161
白山市,1327.76156623943
白沙黎族自治县,1766.47399392651
白银市,1587.17720137497
百色市,1635.68841455157
益阳市,894.906310687496
盐城市,243.662857302006
盘锦市,1084.12397844846
眉山市,1624.911283016
石嘴山市,1537.95573609452
石家庄市,941.622608655511
石河子市,3333.48553862862
神农架林区,965.967183487246
福州市,610.627153871422
秦皇岛市,973.036688089475
红河州,1948.82904016935
绍兴市,183.371109855137
绥化市,1801.24266893196
绵阳市,1511.51222326341
聊城市,716.429597470355
肇庆市,1206.54928745334
自贡市,1550.51675110215
舟山市,192.838690041495
芜湖市,223.576960594886
茂名市,1420.73269063446
荆州市,788.644799401109
荆门市,766.348175837738
莆田市,687.19492061941
莱芜市,610.775874147285
菏泽市,623.849700736285
萍乡市,782.913593254872
营口市,1015.66291586122
葫芦岛市,1027.59188012335
蚌埠市,367.452911277359
衡水市,836.636485932817
衡阳市,936.625910471317
衢州市,332.201153734357
襄樊市,827.930310244014
西双版纳,2219.77229064206
西宁市,1866.69953706361
西安市,1150.85116317654
许昌市,715.660607092496
贵港市,1383.22453524401
贵阳市,1446.00225998448
贺州市,1201.67663233689
资阳市,1506.20400091778
赣州市,821.424238799305
赤峰市,1325.97909742952
辽源市,1337.20290134874
辽阳市,1115.4603508261
达州市,1235.47824920225
运城市,987.186619450218
连云港市,380.095758507336
迪庆州,2083.33707479694
通化市,1267.97658379179
通辽市,1387.70044162072
遂宁市,1449.65790935907
遵义市,1357.70198722032
邢台市,841.921874448397
那曲地区,2954.44537620815
邯郸市,805.608844257261
邵阳市,1072.14118389191
郑州市,761.334991499744
郴州市,960.269873674431
鄂尔多斯市,1408.136748248
鄂州市,575.470601034894
酒泉市,2418.52313166021
重庆市,1230.90270845046
金华市,260.846147788967
金昌市,1864.51821078536
钦州市,1545.03411394468
铁岭市,1291.93661670315
铜仁地区,1230.41471094756
铜川市,1160.62427405965
铜陵市,269.352644888352
银川市,1510.31582211538
锡林郭勒盟,1496.43902794904
锦州市,1124.15517354637
镇江市,133.736193625761
长春市,1514.79861699344
长沙市,804.635043294679
长治市,911.695063512894
阜新市,1218.7142870635
阜阳市,496.649180281239
防城港市,1641.61924942832
阳江市,1366.47800398605
阳泉市,990.267940971792
阿克苏地区,3638.03053883415
阿勒泰地区,3242.78792652654
阿坝藏族羌族自治州,1706.72232891505
阿拉善盟,1923.54359937026
阿拉尔市,3658.14767728768
阿里地区,3573.26946548999
陇南市,1468.37057957447
陵水黎族自治县,1788.96738798364
随州市,686.953452601968
雅安市,1728.33015884058
青岛市,556.523685723172
鞍山市,1060.53973665394
韶关市,994.353428678134
马鞍山市,193.754062127263
驻马店市,636.152245551933
鸡西市,1877.84473826023
鹤壁市,761.155391274907
鹤岗市,2004.73933873921
鹰潭市,490.507304969983
黄冈市,511.967851185976
黄南藏族自治州,1814.75570902849
黄山市,296.631275343499
黄石市,562.539350497422
黑河市,2060.24604713489
黔东南苗族侗族,1295.98425249881
黔南布依族苗族,1437.11523490754
黔西南布依族苗族,1634.50896908827
齐齐哈尔市,1846.41004028833
龙岩市,778.338139969568
苏州市,1.00
